url,id,title,section,method_queries,reason
https://www.theguardian.com/politics/live/2025/jul/15/starmer-reeves-farage-trump-tax-welfare-uk-politics-live-news-updates,politics/live/2025/jul/15/starmer-reeves-farage-trump-tax-welfare-uk-politics-live-news-updates,Thousands offered UK asylum in secret scheme after personal data of Afghans who helped British forces leaked by mistake – as it happened,Politics,casestudy,liveblog
https://www.theguardian.com/politics/live/2024/oct/21/keir-starmer-wes-streeting-consultation-reforming-nhs-labour-policy-uk-politics-live,politics/live/2024/oct/21/keir-starmer-wes-streeting-consultation-reforming-nhs-labour-policy-uk-politics-live,"Employment rights bill will cost firms £5bn per year but benefits will justify costs, government says – as it happened",Politics,casestudy,liveblog
https://www.theguardian.com/politics/live/2025/may/12/immigration-keir-starmer-labour-reform-visa-foreign-workers-uk-politics-latest-live-news,politics/live/2025/may/12/immigration-keir-starmer-labour-reform-visa-foreign-workers-uk-politics-latest-live-news,Labour MP says Starmer’s ‘island of strangers’ warning over immigration mimics scaremongering of far right – as it happened,Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2025/aug/06/australia-news-live-albanese-macron-gaza-palestine-queensland-teachers-strike-esafety-apple-youtube-google-nsw-victoria-labor-coalition-ntwnfb,australia-news/live/2025/aug/06/australia-news-live-albanese-macron-gaza-palestine-queensland-teachers-strike-esafety-apple-youtube-google-nsw-victoria-labor-coalition-ntwnfb,ASIC close to approving rival exchange for ASX – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2024/nov/14/australia-news-high-court-immigration-detainees-jobs-figures-anthony-albanese-peter-dutton-labor-coalition-interest-rates-michele-bullock,australia-news/live/2024/nov/14/australia-news-high-court-immigration-detainees-jobs-figures-anthony-albanese-peter-dutton-labor-coalition-interest-rates-michele-bullock,Police make arrest and seize water pistol after incident outside NSW parliament – as it happened,Australia news,"casestudy,expert_qual",liveblog
https://www.theguardian.com/australia-news/live/2025/feb/06/australia-politics-news-live-labor-anti-hate-speech-laws-mandatory-sentences-federal-election-campaign-anthony-albanese-peter-dutton-ntwnfb,australia-news/live/2025/feb/06/australia-politics-news-live-labor-anti-hate-speech-laws-mandatory-sentences-federal-election-campaign-anthony-albanese-peter-dutton-ntwnfb,AFP boss questioned about PM’s knowledge of Dural caravan – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/politics/live/2024/dec/19/keir-starmer-questions-liaison-committee-donald-trump-administration-uk-politics-latest-updates,politics/live/2024/dec/19/keir-starmer-questions-liaison-committee-donald-trump-administration-uk-politics-latest-updates,Starmer claims he cannot think of anything he should have done differently in first months as PM – as it happened,Politics,casestudy,liveblog
https://www.theguardian.com/politics/live/2024/nov/22/uk-politics-latest-news-labour-immigration-conservatives,politics/live/2024/nov/22/uk-politics-latest-news-labour-immigration-conservatives,"UK politics: UK would comply with Netanyahu arrest warrant, says No 10 – as it happened",Politics,"casestudy,expert_qual",liveblog
https://www.theguardian.com/australia-news/live/2023/jul/07/australia-news-live-politics-robodebt-report-royal-commission-scott-morrison-stuart-robert-energy-gas,australia-news/live/2023/jul/07/australia-news-live-politics-robodebt-report-royal-commission-scott-morrison-stuart-robert-energy-gas,Robodebt royal commission report handed down – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2025/jan/23/australia-news-live-australian-open-dark-web-antisemitic-attacks-anthony-albanese-peter-dutton-election-campaign,australia-news/live/2025/jan/23/australia-news-live-australian-open-dark-web-antisemitic-attacks-anthony-albanese-peter-dutton-election-campaign,LNP denies decision has been made on Brisbane Olympic venues – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/politics/live/2024/apr/10/rishi-sunak-keir-starmer-conservatives-labour-uk-politics-live,politics/live/2024/apr/10/rishi-sunak-keir-starmer-conservatives-labour-uk-politics-live,"Post Office Horizon IT cases ‘the greatest scandal I have ever seen’, says former senior judge – as it happened",Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2024/feb/26/australia-politics-live-dunkley-byelection-anthony-albanese-peter-dutton-question-time-tax-cuts-reserve-bank-rba-reform-rent-to-buy,australia-news/live/2024/feb/26/australia-politics-live-dunkley-byelection-anthony-albanese-peter-dutton-question-time-tax-cuts-reserve-bank-rba-reform-rent-to-buy,Senate votes against reviving Qantas inquiry – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/dec/07/australia-politics-live-ndis-review-to-be-published-israeli-ambassador-very-sad-about-rise-in-antisemitism,australia-news/live/2023/dec/07/australia-politics-live-ndis-review-to-be-published-israeli-ambassador-very-sad-about-rise-in-antisemitism,Final question time of the year – as it happened,Australia news,"casestudy,expert_qual",liveblog
https://www.theguardian.com/australia-news/live/2023/may/02/rba-reserve-bank-interest-rates-decision-mortgage-mark-butler-vaping-menace-speech-anthony-albanese-uk-trip-coronation,australia-news/live/2023/may/02/rba-reserve-bank-interest-rates-decision-mortgage-mark-butler-vaping-menace-speech-anthony-albanese-uk-trip-coronation,"Central bank decision a ‘wake-up call’, opposition say – as it happened",Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2024/jul/09/attorney-general-national-press-club-money-laundering-drug-use-on-the-rise-anthony-albanese-peter-dutton-labor-liberal,australia-news/live/2024/jul/09/attorney-general-national-press-club-money-laundering-drug-use-on-the-rise-anthony-albanese-peter-dutton-labor-liberal,"‘A long way to go’ on combating domestic violence, PM says – as it happened",Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2024/apr/18/australia-news-live-stabbing-bondin-junction-westfield-wakeley-riot-sydney-terror-attack-anthony-albanese-daniel-andrews,australia-news/live/2024/apr/18/australia-news-live-stabbing-bondin-junction-westfield-wakeley-riot-sydney-terror-attack-anthony-albanese-daniel-andrews,Seven boss departs – as it happened,Australia news,"casestudy,expert_qual",liveblog
https://www.theguardian.com/australia-news/live/2023/nov/06/australia-news-live-senate-workplace-reforms-david-pocock-jaqui-lambie-anthony-albanese-china-beijing-xi-jinping,australia-news/live/2023/nov/06/australia-news-live-senate-workplace-reforms-david-pocock-jaqui-lambie-anthony-albanese-china-beijing-xi-jinping,Morrison says world should not get ‘suckered into’ Gaza ceasefire – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/business/live/2023/jul/26/nigel-farage-natwest-rbs-alison-rose-resigns-chief-executive-coutts-bank-government-gb-news-business-live,business/live/2023/jul/26/nigel-farage-natwest-rbs-alison-rose-resigns-chief-executive-coutts-bank-government-gb-news-business-live,Data watchdog to investigate complaint after NatWest boss discussed Nigel Farage details – as it happened,Business,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/may/16/australia-news-live-24m-boost-for-fight-against-human-trafficking-rba-to-explain-latest-rate-hike,australia-news/live/2023/may/16/australia-news-live-24m-boost-for-fight-against-human-trafficking-rba-to-explain-latest-rate-hike,Treasurer wants energy transition to be his legacy – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/jan/30/australia-news-live-referendum-no-campaign-arts-family-law-custody-tony-burke-warren-mundine-jacinta-price-john-anderson-transport-radioactive-capsule,australia-news/live/2023/jan/30/australia-news-live-referendum-no-campaign-arts-family-law-custody-tony-burke-warren-mundine-jacinta-price-john-anderson-transport-radioactive-capsule,Murdoch granted leave to expand legal case – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/feb/21/australia-news-live-interest-rates-reserve-bank-poll-ndis-health-housing-economy-albanese-dutton-greens,australia-news/live/2023/feb/21/australia-news-live-interest-rates-reserve-bank-poll-ndis-health-housing-economy-albanese-dutton-greens,MP gives first speech to parliament – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/mar/22/australia-politics-live-voice-referendum-labor-coalition-albanese-dutton-aukus-defence-submarines-economy-health-housing-interest-rates-vic-qld-nsw-election,australia-news/live/2023/mar/22/australia-politics-live-voice-referendum-labor-coalition-albanese-dutton-aukus-defence-submarines-economy-health-housing-interest-rates-vic-qld-nsw-election,Voice referendum question and constitutional amendment could come tomorrow – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/aug/25/australia-politics-anthony-albanese-robodebt-royal-commission-cost-of-living-jobs-summit,australia-news/live/2022/aug/25/australia-politics-anthony-albanese-robodebt-royal-commission-cost-of-living-jobs-summit,Liberal MP suggests Labor also responsible for robodebt – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/mar/29/inflation-cpi-interest-rates-safeguard-mechanism-chris-minns-nsw-election-result-barack-obama,australia-news/live/2023/mar/29/inflation-cpi-interest-rates-safeguard-mechanism-chris-minns-nsw-election-result-barack-obama,Thorpe votes with Coalition on Indigenous land council inquiry – as it happened,Australia news,"casestudy,expert_qual",liveblog
https://www.theguardian.com/australia-news/live/2024/mar/01/australia-news-live-asio-mike-burgess-dunkley-byelection-anthony-albanese-peter-dutton-jesse-baird-luke-davies-sydney,australia-news/live/2024/mar/01/australia-news-live-asio-mike-burgess-dunkley-byelection-anthony-albanese-peter-dutton-jesse-baird-luke-davies-sydney,Australia ‘horrified’ by Gaza humanitarian catastrophe – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/mar/07/australia-politics-live-albanese-labor-essential-poll-rba-cash-rate-superannuation-super-greens-safeguard-mechanism-carbon-climate-change,australia-news/live/2023/mar/07/australia-politics-live-albanese-labor-essential-poll-rba-cash-rate-superannuation-super-greens-safeguard-mechanism-carbon-climate-change,Governor’s language shifts on future hikes – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/sep/27/australia-news-live-qantas-inquiry-richard-goyder-noel-pearson-press-club-indigenous-voice-to-parliament-daniel-andrews-jacinta-allan-labor-victoria-premier,australia-news/live/2023/sep/27/australia-news-live-qantas-inquiry-richard-goyder-noel-pearson-press-club-indigenous-voice-to-parliament-daniel-andrews-jacinta-allan-labor-victoria-premier,Dally M awards 2023 red carpet – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/may/05/australia-politics-live-updates-federal-election-2022-labor-liberal-scott-morrison-anthony-albanese-weather-covid-coronavirus,australia-news/live/2022/may/05/australia-politics-live-updates-federal-election-2022-labor-liberal-scott-morrison-anthony-albanese-weather-covid-coronavirus,"Government’s legacy ‘a toxic miasma of division’, Ryan says – as it happened",Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/nov/12/australia-live-news-cruise-ship-with-800-covid-positive-passengers-docks-in-sydney-albanese-at-cambodia-summit,australia-news/live/2022/nov/12/australia-live-news-cruise-ship-with-800-covid-positive-passengers-docks-in-sydney-albanese-at-cambodia-summit,PM appoints new special envoy to south-east Asia – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/jan/23/australia-news-ato-cyber-scam-online-dating-qantas-recession-interest-rates-robodebt,australia-news/live/2023/jan/23/australia-news-ato-cyber-scam-online-dating-qantas-recession-interest-rates-robodebt,MP calls for action on crime in ‘under siege’ town – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/nov/15/australia-news-politics-live-question-time-anthony-albanese-peter-dutton-cost-of-living-gaza-protest-scott-morrison-aukus-data-breaches,australia-news/live/2023/nov/15/australia-news-politics-live-question-time-anthony-albanese-peter-dutton-cost-of-living-gaza-protest-scott-morrison-aukus-data-breaches,Teal MPs condemn opposition leader – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/jul/27/australia-news-live-targeted-shooting-canterbury-sydney-gangland-cost-of-living-supermarkets-interest-rates-pwc-power-prices,australia-news/live/2023/jul/27/australia-news-live-targeted-shooting-canterbury-sydney-gangland-cost-of-living-supermarkets-interest-rates-pwc-power-prices,NSW police taskforce to investigate spate of shootings – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/politics/live/2023/oct/03/rishi-sunak-hs2-tories-conservative-party-conference-labour-uk-politics-latest-news,politics/live/2023/oct/03/rishi-sunak-hs2-tories-conservative-party-conference-labour-uk-politics-latest-news,Braverman suggests support for immigration is a ‘luxury belief’ and claims ‘hurricane’ of mass migration is coming – as it happened,Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/mar/08/australia-politics-live-international-womens-day-superannuation-interest-rates-rba-economy-health-housing-vic-qld-nsw,australia-news/live/2023/mar/08/australia-politics-live-international-womens-day-superannuation-interest-rates-rba-economy-health-housing-vic-qld-nsw,Sydney trains delayed due to ‘communication issue’ – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/uk-news/live/2023/sep/09/daniel-khalife-escaped-terror-suspect-caught-in-london-chiswick-wandsworth-prison,uk-news/live/2023/sep/09/daniel-khalife-escaped-terror-suspect-caught-in-london-chiswick-wandsworth-prison,"Daniel Khalife captured after he was pulled off a bicycle while riding along a towpath, police say – as it happened",UK news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2023/jul/06/australia-news-live-rental-crisis-cost-of-living-interest-rates-consulting-firms-donald-trump-jr-afl-naked-photos-climate-crisis-indigenous-voice,australia-news/live/2023/jul/06/australia-news-live-rental-crisis-cost-of-living-interest-rates-consulting-firms-donald-trump-jr-afl-naked-photos-climate-crisis-indigenous-voice,Senator says she has been ‘excluded’ from writing pamphlet – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/politics/live/2022/jun/09/boris-johnson-housing-speech-labour-criticise-plans-uk-politics-latest,politics/live/2022/jun/09/boris-johnson-housing-speech-labour-criticise-plans-uk-politics-latest,Boris Johnson promises action on cost of living crisis but says higher wages risk further inflation – as it happened,Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/nov/24/australian-politics-live-federal-icac-nacc-integrity-commission-corruption-watchdog-environment-floods-industrial-relations-vic-qld-nsw,australia-news/live/2022/nov/24/australian-politics-live-federal-icac-nacc-integrity-commission-corruption-watchdog-environment-floods-industrial-relations-vic-qld-nsw,Dutton given official warning by Speaker – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/politics/live/2023/apr/19/keir-starmer-nhs-rishi-sunak-pmqs-uk-politics-live,politics/live/2023/apr/19/keir-starmer-nhs-rishi-sunak-pmqs-uk-politics-live,Colin Beattie ‘steps back’ as SNP treasurer following arrest amid party finance investigation – as it happened,Politics,"casestudy,expert_qual",liveblog
https://www.theguardian.com/sport/live/2024/jan/26/australian-open-2024-semi-finals-live-tennis-scores-novak-djokovic-vs-jannik-sinner-alexander-zverev-vs-daniil-medvedev-latest-score-update,sport/live/2024/jan/26/australian-open-2024-semi-finals-live-tennis-scores-novak-djokovic-vs-jannik-sinner-alexander-zverev-vs-daniil-medvedev-latest-score-update,Medvedev beats Zverev in epic semi-final after Sinner stuns Djokovic: Australian Open – as it happened,Sport,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/may/07/election-2022-live-updates-labor-liberal-independents-coalition-greens-morrison-albanese-campaign,australia-news/live/2022/may/07/election-2022-live-updates-labor-liberal-independents-coalition-greens-morrison-albanese-campaign,Morrison pledges $20m for tourism; Shorten tests positive as 44 Covid deaths recorded – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2021/dec/09/australia-news-live-update-increase-in-nsw-covid-cases-linked-to-more-parties-omicron-could-become-dominant-strain-pfizer-children-scott-morrison-gladys-berejiklian-moderna-vaccine,australia-news/live/2021/dec/09/australia-news-live-update-increase-in-nsw-covid-cases-linked-to-more-parties-omicron-could-become-dominant-strain-pfizer-children-scott-morrison-gladys-berejiklian-moderna-vaccine,Queensland hospitals ‘stretched to breaking point’ – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/sep/01/australia-news-live-updates-jobs-skills-summit-better-off-overall-test-enterprise-bargaining-anthony-albanese-covid-isolation-paid-parental-leave-migration-chris-dawson,australia-news/live/2022/sep/01/australia-news-live-updates-jobs-skills-summit-better-off-overall-test-enterprise-bargaining-anthony-albanese-covid-isolation-paid-parental-leave-migration-chris-dawson,Labor pledges ‘immediate’ workplace changes at jobs summit – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/business/live/2022/oct/07/australia-news-live-economy-stage-3-tax-cuts-budget-jim-chalmers-floods-rain-nsw-greens-carbon-credits-offsets,business/live/2022/oct/07/australia-news-live-economy-stage-3-tax-cuts-budget-jim-chalmers-floods-rain-nsw-greens-carbon-credits-offsets,Flood warnings for eastern states as Melbourne receives half a month’s rainfall in one hour – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/world/live/2023/apr/27/sudan-crisis-live-army-ceasefire-antony-blinken-african-union-talks,world/live/2023/apr/27/sudan-crisis-live-army-ceasefire-antony-blinken-african-union-talks,Sudan crisis live: rival factions agree to extend ceasefire for a further 72 hours – as it happened,World news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/apr/19/australia-politics-live-updates-election-2022-scott-morrison-anthony-albanese-coalition-labor-liberal-power-prices-nsw-qld-vic-covid-coronavirus-katharine-deves-warringah,australia-news/live/2022/apr/19/australia-politics-live-updates-election-2022-scott-morrison-anthony-albanese-coalition-labor-liberal-power-prices-nsw-qld-vic-covid-coronavirus-katharine-deves-warringah,Major parties rule out deals with independents – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/sport/live/2025/feb/09/india-v-england-second-one-day-international-live,sport/live/2025/feb/09/india-v-england-second-one-day-international-live,India beat England by four wickets in second ODI to seal series victory – as it happened,Sport,casestudy,liveblog
https://www.theguardian.com/us-news/live/2020/dec/01/us-election-2020-joe-biden-donald-trump-scott-atlas-coronavirus-covid-live-updates,us-news/live/2020/dec/01/us-election-2020-joe-biden-donald-trump-scott-atlas-coronavirus-covid-live-updates,US justice department investigating 'bribery-for-pardon' scheme – as it happened,US news,casestudy,liveblog
https://www.theguardian.com/politics/live/2022/mar/25/uk-politics-live-grant-shapps-p-and-o-ferries-boss-should-resign-cost-of-living-crisis-boris-johnson,politics/live/2022/mar/25/uk-politics-live-grant-shapps-p-and-o-ferries-boss-should-resign-cost-of-living-crisis-boris-johnson,Boris Johnson backs call for P&O Ferries boss to resign over mass sackings – as it happened,Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/feb/15/australia-politics-news-live-updates-scott-morrison-coalition-coronavirus-covid-nsw-omicron-victoria-weather,australia-news/live/2022/feb/15/australia-politics-news-live-updates-scott-morrison-coalition-coronavirus-covid-nsw-omicron-victoria-weather,Speculation on Tudge’s future; integrity commission plans shelved – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2020/dec/01/australian-politics-live-queensland-border-reopens-morrison-condemns-china-tweet,australia-news/live/2020/dec/01/australian-politics-live-queensland-border-reopens-morrison-condemns-china-tweet,Australian politics live: WA to change border quarantine rules on 8 December - as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/feb/08/australia-politics-live-news-federal-parliament-scott-morrison-religious-discrimination-coronavirus-omicron-weather,australia-news/live/2022/feb/08/australia-politics-live-news-federal-parliament-scott-morrison-religious-discrimination-coronavirus-omicron-weather,Coalition party room backs religious bill changes; at least 55 Covid deaths recorded – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/business/live/2022/aug/15/oil-price-china-economy-covid-19-ftse-100-oil-prices-brent-wti-business-live,business/live/2022/aug/15/oil-price-china-economy-covid-19-ftse-100-oil-prices-brent-wti-business-live,Oil prices drop by $5 to lowest since before Russia invaded Ukraine – as it happened,Business,casestudy,liveblog
https://www.theguardian.com/politics/live/2021/may/25/uk-covid-live-news-travel-advice-indian-variant-hotspots-england-coronavirus-latest-updates,politics/live/2021/may/25/uk-covid-live-news-travel-advice-indian-variant-hotspots-england-coronavirus-latest-updates,Today’s UK Covid news: government to change guidance ‘to make it clearer we are not imposing local restrictions’,Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/feb/16/australia-politics-live-news-scott-morrison-parliament-coronavirus-covid-omicron-nsw-victoria-queensland-weather,australia-news/live/2022/feb/16/australia-politics-live-news-scott-morrison-parliament-coronavirus-covid-omicron-nsw-victoria-queensland-weather,Parliament debates character test bill – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/us-news/live/2022/mar/15/biden-us-ukraine-european-trip-latest-updates-politics-live,us-news/live/2022/mar/15/biden-us-ukraine-european-trip-latest-updates-politics-live,Biden to visit Nato and EU in Brussels as pressure over Ukraine increases – as it happened,US news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2022/feb/04/australia-live-news-updates-scott-morrison-coronavirus-omicron-weather-nsw-victoria-queensland-western-australia,australia-news/live/2022/feb/04/australia-live-news-updates-scott-morrison-coronavirus-omicron-weather-nsw-victoria-queensland-western-australia,Eighty-four coronavirus deaths recorded; Morrison backs slow reopening for WA – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2021/oct/19/australia-politics-live-net-zero-climate-covid-coronavirus-scott-morrison,australia-news/live/2021/oct/19/australia-politics-live-net-zero-climate-covid-coronavirus-scott-morrison,Net zero debate dominates question time; nine confirmed Covid cases in Melbourne detention hotel – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2021/may/24/australia-politics-live-morrison-albanese-covid-vaccine-borders-estimates,australia-news/live/2021/may/24/australia-politics-live-morrison-albanese-covid-vaccine-borders-estimates,Victoria reports four positive cases from northern suburbs – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/world/live/2022/mar/10/ukraine-news-russia-war-kyiv-vladimir-putin-volodymyr-zelenskiy-russian-invasion-hospital-bombing-latest-live-updates,world/live/2022/mar/10/ukraine-news-russia-war-kyiv-vladimir-putin-volodymyr-zelenskiy-russian-invasion-hospital-bombing-latest-live-updates,US Congress passes bill for $13.6bn in emergency aid to Ukraine– as it happened,World news,casestudy,liveblog
https://www.theguardian.com/business/live/2020/jul/29/stocks-struggle-ahead-of-us-federal-reserve-decision-covid-19-business-live,business/live/2020/jul/29/stocks-struggle-ahead-of-us-federal-reserve-decision-covid-19-business-live,UK mortgage approvals rise four-fold; stocks edge higher ahead of Fed decision – as it happened,Business,casestudy,liveblog
https://www.theguardian.com/politics/live/2021/jun/21/uk-covid-latest-updates-matt-hancock-boris-johnson-stress-totally-useless-coronavirus,politics/live/2021/jun/21/uk-covid-latest-updates-matt-hancock-boris-johnson-stress-totally-useless-coronavirus,UK Covid: Burnham tells Sturgeon to justify Scotland ban on non-essential travel to and from Manchester – as it happened,Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2021/sep/15/australia-covid-updates-live-nsw-victoria-coronavirus-vaccines-gladys-berejikilian-scott-morrison,australia-news/live/2021/sep/15/australia-covid-updates-live-nsw-victoria-coronavirus-vaccines-gladys-berejikilian-scott-morrison,NSW hits vaccination milestone; Ballarat to enter seven-day lockdown; ACT outlines roadmap; Vic police to shutdown Melbourne public transport on Saturday – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/us-news/live/2021/aug/27/us-politics-live-joe-biden-afghanistan-democrats-republicans-latest-news,us-news/live/2021/aug/27/us-politics-live-joe-biden-afghanistan-democrats-republicans-latest-news,"‘Another terror attack in Kabul is likely,’ White House says – as it happened",US news,casestudy,liveblog
https://www.theguardian.com/us-news/live/2020/oct/12/amy-coney-barrett-senate-hearings-donald-trump-covid-coronavirus-joe-biden-us-election-live-updates,us-news/live/2020/oct/12/amy-coney-barrett-senate-hearings-donald-trump-covid-coronavirus-joe-biden-us-election-live-updates,"Trump holds first rally since Covid diagnosis, as Senate opens bitter hearings on court pick – as it happened",US news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2021/jul/24/covid-australia-live-news-updates-national-emergency-as-nsw-vaccine-request-rejected,australia-news/live/2021/jul/24/covid-australia-live-news-updates-national-emergency-as-nsw-vaccine-request-rejected,Atagi changes vaccine advice for Sydney – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/business/live/2020/nov/30/arcadia-collapse-administration-philip-green-record-month-stock-markets-ftse-100-business-live,business/live/2020/nov/30/arcadia-collapse-administration-philip-green-record-month-stock-markets-ftse-100-business-live,"Arcadia falls into administration putting 13,000 jobs at risk  – business live",Business,casestudy,liveblog
https://www.theguardian.com/football/live/2023/aug/16/matildas-vs-england-australia-live-womens-world-cup-2023-updates-score-aus-v-eng-tonight-scores-lineup-sam-kerr-mary-fowler-team-football-soccer-fifa-wwc-latest-news-semi-finals-stadium-australia-sydney,football/live/2023/aug/16/matildas-vs-england-australia-live-womens-world-cup-2023-updates-score-aus-v-eng-tonight-scores-lineup-sam-kerr-mary-fowler-team-football-soccer-fifa-wwc-latest-news-semi-finals-stadium-australia-sydney,Australia 1-3 England: Women’s World Cup 2023 semi-final – as it happened,Football,casestudy,liveblog
https://www.theguardian.com/us-news/live/2020/nov/23/us-election-donald-trump-joe-biden-coronavirus-covid-19-live-updates,us-news/live/2020/nov/23/us-election-donald-trump-joe-biden-coronavirus-covid-19-live-updates,GSA says transition process can begin – as it happened,US news,casestudy,liveblog
https://www.theguardian.com/world/live/2021/jun/28/coronavirus-south-africa-tightens-restrictions-italy-mask-free-from-today,world/live/2021/jun/28/coronavirus-south-africa-tightens-restrictions-italy-mask-free-from-today,Hong Kong to ban flights from ‘high risk’ UK – as it happened,World news,casestudy,liveblog
https://www.theguardian.com/politics/live/2020/sep/28/uk-coronavirus-live-politics-covid-19-latest-news-updates,politics/live/2020/sep/28/uk-coronavirus-live-politics-covid-19-latest-news-updates,"UK coronavirus: all household mixing indoors in north-east England to be illegal, says Hancock – as it happened",Politics,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2020/jun/17/coronavirus-politics-australia-latest-updates-tourism-borders-travel-china-covid-19-nsw-victoria-queensland-politics-live,australia-news/live/2020/jun/17/coronavirus-politics-australia-latest-updates-tourism-borders-travel-china-covid-19-nsw-victoria-queensland-politics-live,Victoria's corruption watchdog to investigate branch stacking allegations as state records 21 new Covid cases – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/world/live/2021/apr/13/coronavirus-live-news-europe-death-toll-passes-one-million-india-approves-russias-sputnik-v-vaccine,world/live/2021/apr/13/coronavirus-live-news-europe-death-toll-passes-one-million-india-approves-russias-sputnik-v-vaccine,Johnson & Johnson to ‘proactively delay’ vaccine rollout in Europe over blood clot reports – as it happened,World news,"casestudy,rct",liveblog
https://www.theguardian.com/australia-news/live/2020/aug/14/coronavirus-australia-latest-updates-nsw-community-transmission-curve-victoria-daniel-andrews-south-australia-borders-aged-care-live-news,australia-news/live/2020/aug/14/coronavirus-australia-latest-updates-nsw-community-transmission-curve-victoria-daniel-andrews-south-australia-borders-aged-care-live-news,Ruby Princess report handed down as Victoria records 14 more deaths – as it happened,Australia news,casestudy,liveblog
https://www.theguardian.com/world/live/2020/dec/20/coronavirus-live-news-nsw-premier-to-provide-update-on-sydney-restrictions-as-northern-beaches-locked-down-uk-tightens-christmas-rules,world/live/2020/dec/20/coronavirus-live-news-nsw-premier-to-provide-update-on-sydney-restrictions-as-northern-beaches-locked-down-uk-tightens-christmas-rules,Cases of new strain reported outside of UK – as it happened,World news,casestudy,liveblog
https://www.theguardian.com/world/live/2020/mar/19/australia-coronavirus-live-confirmed-cases-pass-500-as-more-stimulus-planned-latest-updates,world/live/2020/mar/19/australia-coronavirus-live-confirmed-cases-pass-500-as-more-stimulus-planned-latest-updates,Josh Frydenberg says Australia could close borders for six months amid Covid-19 pandemic – as it happened,World news,casestudy,liveblog
https://www.theguardian.com/australia-news/live/2020/jul/10/coronavirus-australia-update-nsw-victoria-border-closure-lockdown-stage-3-melbourne-second-wave-albury-queensland-reopens-live-news,australia-news/live/2020/jul/10/coronavirus-australia-update-nsw-victoria-border-closure-lockdown-stage-3-melbourne-second-wave-albury-queensland-reopens-live-news,Victoria reports 288 new cases while NSW records another 14 – as it happened,Australia news,casestudy,liveblog
